"Country Code","Country","Item Code","Item","Element Code","Element","Unit","Y1961","Y1961F","Y1962","Y1962F","Y1963","Y1963F","Y1964","Y1964F","Y1965","Y1965F","Y1966","Y1966F","Y1967","Y1967F","Y1968","Y1968F","Y1969","Y1969F","Y1970","Y1970F","Y1971","Y1971F","Y1972","Y1972F","Y1973","Y1973F","Y1974","Y1974F","Y1975","Y1975F","Y1976","Y1976F","Y1977","Y1977F","Y1978","Y1978F","Y1979","Y1979F","Y1980","Y1980F","Y1981","Y1981F","Y1982","Y1982F","Y1983","Y1983F","Y1984","Y1984F","Y1985","Y1985F","Y1986","Y1986F","Y1987","Y1987F","Y1988","Y1988F","Y1989","Y1989F","Y1990","Y1990F","Y1991","Y1991F","Y1992","Y1992F","Y1993","Y1993F","Y1994","Y1994F","Y1995","Y1995F","Y1996","Y1996F","Y1997","Y1997F","Y1998","Y1998F","Y1999","Y1999F","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F"
"231","United States of America","116","Potatoes","5312","Area harvested","Ha","599268.00","","545416.00","","535715.00","","515019.00","","560057.00","","592136.00","","591043.00","","560045.00","","573080.00","","578000.00","","565900.00","","510800.00","","531500.00","","566100.00","","512400.00","","557900.00","","553300.00","","559100.00","","511900.00","","466900.00","","501300.00","","515400.00","","505000.00","","527900.00","","552700.00","","496400.00","","523400.00","","509600.00","","518600.00","","554700.00","","556200.00","","532200.00","","532970.00","","558350.00","","555280.00","","577090.00","","544000.00","","561600.00","","539210.00","","545320.00","","494086.00","","512297.00","","505701.00","","471869.00","","439574.00","","453334.00","","454143.00","","423666.00","","422492.00","","405010.00","","435847.00","","458064.00","","425730.00",""
"231","United States of America","116","Potatoes","5419","Yield","Hg/Ha","222020.87","Fc","220345.57","Fc","229710.41","Fc","212447.60","Fc","235878.99","Fc","235409.16","Fc","234711.76","Fc","239308.06","Fc","247460.39","Fc","255609.00","Fc","255955.12","Fc","263166.56","Fc","256035.56","Fc","274345.43","Fc","285023.42","Fc","290793.55","Fc","291299.39","Fc","297185.48","Fc","303440.13","Fc","295245.23","Fc","308198.68","Fc","312543.66","Fc","299754.46","Fc","311081.64","Fc","333689.31","Fc","330539.89","Fc","337393.96","Fc","317264.52","Fc","324007.10","Fc","328808.51","Fc","340579.07","Fc","362532.88","Fc","364842.30","Fc","379421.51","Fc","362375.74","Fc","391931.93","Fc","388161.76","Fc","384269.94","Fc","402282.97","Fc","427161.37","Fc","401802.78","Fc","405668.72","Fc","410985.09","Fc","438151.52","Fc","437302.93","Fc","440949.17","Fc","444335.62","Fc","444373.11","Fc","464446.07","Fc","452767.51","Fc","447139.94","Fc","458249.02","Fc","466115.12","Fc"
"231","United States of America","116","Potatoes","5510","Production","tonnes","13305000.00","","12018000.00","","12305931.00","","10941455.00","","13210568.00","","13939424.00","","13872474.00","","13402328.00","","14181460.00","","14774200.00","","14484500.00","","13442548.00","","13608290.00","","15530695.00","","14604600.00","","16223372.00","","16117595.00","","16615640.00","","15533100.00","","13785000.00","","15450000.00","","16108500.00","","15137600.00","","16422000.00","","18443008.00","","16408000.00","","17659200.00","","16167800.00","","16803008.00","","18239008.00","","18943008.00","","19294000.00","","19445000.00","","21185000.00","","20122000.00","","22618000.00","","21116000.00","","21580600.00","","21691500.00","","23293964.00","","19852513.00","","20782287.00","","20783557.00","","20675012.00","","19222700.00","","19989725.00","","20179191.00","","18826578.00","","19622475.00","","18337537.00","","19488460.00","","20990738.00","","19843919.00",""
"231","United States of America","116","Potatoes","5525","Seed","tonnes","943000.00","","912000.00","","907000.00","","980000.00","","1061000.00","","1102000.00","","1061300.00","","1110300.00","","1110933.00","","1113790.00","","1011052.00","","1068477.00","","1145632.00","","1079300.00","","1161900.00","","1159600.00","","1178800.00","","1116700.00","","1012000.00","","1091000.00","","1130850.00","","1094000.00","","1155000.00","","1232000.00","","1132000.00","","1169000.00","","1159000.00","","1178000.00","","1226000.00","","1273000.00","","1226000.00","","1282500.00","","1317000.00","","1337600.00","","1389100.00","","1324400.00","","1362500.00","","1328000.00","","1347600.00","","1231300.00","","1329000.00","","1279000.00","","1300000.00","","1205000.00","","1174000.00","","1230596.00","","1146818.00","","1098374.00","","1089841.00","","1136670.00","","1346109.00","","1232500.00","F","1250000.00","F"
"231","United States of America","394","Pumpkins, squash and gourds","5312","Area harvested","Ha","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","35850.00","","35530.00","","37760.00","","36630.00","","38162.00","","37312.00","","37191.00","","35410.00","","34720.00","","35620.00","","37600.00","","37029.00","","38445.00","","37110.00",""
"231","United States of America","394","Pumpkins, squash and gourds","5419","Yield","Hg/Ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224719.67","Fc","203152.27","Fc","207828.39","Fc","196096.10","Fc","206067.03","Fc","221191.84","Fc","224777.77","Fc","227039.54","Fc","226664.75","Fc","210522.18","Fc","210824.47","Fc","219918.17","Fc","232866.69","Fc","214732.42","Fc"
"231","United States of America","394","Pumpkins, squash and gourds","5510","Production","tonnes","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","805620.00","","721800.00","","784760.00","","718300.00","","786393.00","","825311.00","","835971.00","","803947.00","","786980.00","","749880.00","","792700.00","","814335.00","","895256.00","","796872.00",""
"231","United States of America","270","Rapeseed","5312","Area harvested","Ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15300.00","F","12000.00","F","33000.00","","31000.00","","65800.00","","53000.00","","78150.00","","140300.00","","174580.00","","141910.00","","283080.00","","437350.00","","424280.00","","607804.00","","590078.00","","519662.00","","432695.00","","338240.00","","451634.00","","413593.00","","468070.00","","400160.00","","329780.00","","579880.00","","422620.00","","700560.00","","685000.00",""
"231","United States of America","270","Rapeseed","5419","Yield","Hg/Ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8006.54","Fc","14750.00","Fc","15757.58","Fc","17419.35","Fc","14285.71","Fc","13564.15","Fc","15085.09","Fc","14873.13","Fc","14323.52","Fc","15410.47","Fc","14682.78","Fc","16222.48","Fc","14633.03","Fc","14955.91","Fc","15393.73","Fc","13419.63","Fc","15864.80","Fc","18109.42","Fc","15908.55","Fc","15303.64","Fc","13876.54","Fc","16383.70","Fc","20296.56","Fc","19200.35","Fc","16537.55","Fc","15876.30","Fc","12846.72","Fc"
"231","United States of America","270","Rapeseed","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12250.00","","17700.00","","52000.00","","54000.00","","94000.00","","71890.00","","117890.00","","208670.00","","250060.00","","218690.00","","415640.00","","709490.00","","620850.00","","909026.00","","908350.00","","697367.00","","686462.00","","612533.00","","718484.00","","632948.00","","649519.00","","655610.00","","669340.00","","1113390.00","","698910.00","","1112230.00","","880000.00",""
"231","United States of America","270","Rapeseed","5525","Seed","tonnes","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","114.75","C","90.00","C","247.50","C","232.50","C","525.00","C","424.95","C","625.80","C","1096.88","C","1361.25","C","1118.17","C","2214.75","C","3398.78","C","3279.75","C","4731.82","C","3900.00","","3800.00","","3800.00","","3800.00","F","3800.00","F","3900.00","F","3900.00","F","3900.00","F","3900.00","F","3900.00","F","4552.71","C","6975.00","C","5160.00","C","5160.00","C"
"231","United States of America","547","Raspberries","5312","Area harvested","Ha","3350.00","","3120.00","","3120.00","","3420.00","","4270.00","","4290.00","","4170.00","","3660.00","","3550.00","","3500.00","","3380.00","","2970.00","","2720.00","","2730.00","","2650.00","","2510.00","","2430.00","","2360.00","","2400.00","","2720.00","","2720.00","","2920.00","","2820.00","","2870.00","","3010.00","","3260.00","","3620.00","","3760.00","","3880.00","","4450.00","","4210.00","","4210.00","","4070.00","","4310.00","","4490.00","","4510.00","","5340.00","","5406.00","","6232.00","","6293.00","","6192.00","","6192.00","","6192.00","","6515.00","","6840.00","","6718.00","","6515.00","","5099.00","","5500.00","","10158.00","","10036.00","","9753.00","","10180.00",""
"231","United States of America","547","Raspberries","5419","Yield","Hg/Ha","38316.42","Fc","43772.44","Fc","53679.49","Fc","46871.35","Fc","40007.03","Fc","45501.17","Fc","43371.70","Fc","37180.33","Fc","50357.75","Fc","38448.57","Fc","37979.29","Fc","37811.45","Fc","44044.12","Fc","45260.07","Fc","49773.58","Fc","46864.54","Fc","52209.88","Fc","48313.56","Fc","48583.33","Fc","44117.65","Fc","49264.71","Fc","52931.51","Fc","55347.52","Fc","52526.13","Fc","47458.47","Fc","40306.75","Fc","61397.79","Fc","57970.74","Fc","66262.89","Fc","53146.07","Fc","54631.83","Fc","64133.02","Fc","68304.67","Fc","72389.79","Fc","71714.92","Fc","55764.97","Fc","67191.01","Fc","64687.38","Fc","79189.67","Fc","81449.23","Fc","83950.26","Fc","83510.98","Fc","100358.53","Fc","110423.64","Fc","121090.64","Fc","111406.67","Fc","99421.34","Fc","56220.83","Fc","101605.45","Fc","86650.92","Fc","109109.21","Fc","103327.18","Fc","89685.66","Fc"
"231","United States of America","547","Raspberries","5510","Production","tonnes","12836.00","","13657.00","","16748.00","","16030.00","","17083.00","","19520.00","","18086.00","","13608.00","","17877.00","","13457.00","","12837.00","","11230.00","","11980.00","","12356.00","","13190.00","","11763.00","","12687.00","","11402.00","","11660.00","","12000.00","","13400.00","","15456.00","","15608.00","","15075.00","","14285.00","","13140.00","","22226.00","","21797.00","","25710.00","","23650.00","","23000.00","","27000.00","","27800.00","","31200.00","","32200.00","","25150.00","","35880.00","","34970.00","","49351.00","","51256.00","","51982.00","","51710.00","","62142.00","","71941.00","","82826.00","","74843.00","","64773.00","","28667.00","","55883.00","","88020.00","","109502.00","","100775.00","","91300.00",""
"231","United States of America","27","Rice, paddy","5312","Area harvested","Ha","643000.00","","717000.00","","717000.00","","723000.00","","725470.00","","796086.00","","797260.00","","952374.00","","861321.00","","734373.00","","735668.00","","735668.00","","878237.00","","1024245.00","","1140388.00","","1003606.00","","910150.00","","1201930.00","","1161060.00","","1340300.00","","1534580.00","","1320100.00","","877750.00","","1134000.00","","1008500.00","","955000.00","","944100.00","","1173600.00","","1087000.00","","1142400.00","","1125400.00","","1267500.00","","1146500.00","","1341950.00","","1251700.00","","1134751.00","","1255753.00","","1318075.00","","1421271.00","","1229853.00","","1341143.00","","1297840.00","","1212860.00","","1345590.00","","1361380.00","","1141630.00","","1112088.00","","1204357.00","","1255750.00","","1462950.00","","1059070.00","","1084154.00","","998765.00",""
"231","United States of America","27","Rice, paddy","5419","Yield","Hg/Ha","38227.06","Fc","41785.22","Fc","44449.09","Fc","45905.95","Fc","47693.22","Fc","48442.28","Fc","50850.94","Fc","49600.02","Fc","48398.61","Fc","51762.67","Fc","52881.88","Fc","52679.03","Fc","47911.08","Fc","49770.48","Fc","51085.89","Fc","52268.30","Fc","49449.87","Fc","50256.59","Fc","51547.90","Fc","49460.94","Fc","54015.04","Fc","52790.70","Fc","51531.76","Fc","55522.93","Fc","60704.02","Fc","63340.31","Fc","62270.95","Fc","61801.30","Fc","64465.50","Fc","61974.79","Fc","64243.82","Fc","64291.91","Fc","61761.88","Fc","66851.22","Fc","63010.31","Fc","68593.06","Fc","66101.35","Fc","63457.69","Fc","65743.65","Fc","70397.19","Fc","72807.26","Fc","73730.08","Fc","74758.63","Fc","78328.17","Fc","74244.77","Fc","77312.50","Fc","80917.41","Fc","76731.18","Fc","79412.54","Fc","75375.17","Fc","79208.93","Fc","83486.89","Fc","86237.44","Fc"
"231","United States of America","27","Rice, paddy","5510","Production","tonnes","2458000.00","","2996000.00","","3187000.00","","3319000.00","","3460000.00","","3856422.00","","4054142.00","","4723777.00","","4168674.00","","3801311.00","","3890351.00","","3875428.00","","4207728.00","","5097717.00","","5825774.00","","5245678.00","","4500680.00","","6040490.00","","5985020.00","","6629250.00","","8289040.00","","6968900.00","","4523200.00","","6296300.00","","6122000.00","","6049000.00","","5879000.00","","7253000.00","","7007400.00","","7080000.00","","7230000.00","","8149000.00","","7081000.00","","8971100.00","","7887000.00","","7783604.00","","8300697.00","","8364200.00","","9343954.00","","8657819.00","","9764495.00","","9568985.00","","9067175.00","","10539760.00","","10107535.00","","8826227.00","","8998728.00","","9241173.00","","9972230.00","","11027010.00","","8388780.00","","9051265.00","","8613094.00",""
"231","United States of America","27","Rice, paddy","5525","Seed","tonnes","107000.00","","108000.00","","111000.00","","112000.00","","123000.00","","122000.00","","145000.00","","132000.00","","113000.00","","113000.00","","113000.00","","136100.00","","163701.00","","181572.00","","158757.00","","145149.00","","195045.00","","195045.00","","217724.00","","231331.00","","199581.00","","145000.00","","150000.00","","127000.00","","118000.00","","118000.00","","163300.00","","154200.00","","150000.00","","163300.00","","177000.00","","172000.00","","195000.00","","177000.00","","159000.00","","176900.00","","186140.00","","199760.00","","181600.00","","186653.00","","181392.00","","167828.00","","185972.00","","190500.00","","158700.00","","154220.00","","167829.00","","176901.00","","175313.00","","203306.00","","150577.00","","138600.00","F","150000.00","F"
"231","United States of America","71","Rye","5312","Area harvested","Ha","624000.00","","802000.00","","643000.00","","686000.00","","596094.00","","516372.00","","430175.00","","403061.00","","522441.00","","577478.00","","708595.00","","424914.00","","386469.00","","317269.00","","294607.00","","290965.00","","273968.00","","374740.00","","343980.00","","263040.00","","277200.00","","273970.00","","361000.00","","397000.00","","286500.00","","267500.00","","271500.00","","240800.00","","196000.00","","151800.00","","159850.00","","158200.00","","154200.00","","164710.00","","155810.00","","140430.00","","127880.00","","169160.00","","155000.00","","119788.00","","101173.00","","106433.00","","129096.00","","121407.00","","112909.00","","110885.00","","101982.00","","108862.00","","101980.00","","107240.00","","97930.00","","100362.00","","112503.00",""
"231","United States of America","71","Rye","5419","Yield","Hg/Ha","11121.79","Fc","12892.77","Fc","11524.11","Fc","12026.24","Fc","14192.91","Fc","13670.75","Fc","14141.43","Fc","14476.37","Fc","14685.14","Fc","16204.48","Fc","17644.96","Fc","16891.21","Fc","16219.15","Fc","14015.55","Fc","13729.68","Fc","12999.71","Fc","15337.89","Fc","16312.11","Fc","16162.28","Fc","15410.20","Fc","16665.58","Fc","18078.62","Fc","19002.77","Fc","20730.48","Fc","18087.26","Fc","18138.32","Fc","18268.14","Fc","15494.19","Fc","17686.22","Fc","17028.99","Fc","15467.63","Fc","18369.15","Fc","17029.83","Fc","17491.35","Fc","16407.16","Fc","16308.48","Fc","16152.64","Fc","18260.82","Fc","18090.32","Fc","17782.50","Fc","17313.41","Fc","15484.11","Fc","16988.29","Fc","17271.24","Fc","16955.87","Fc","16477.34","Fc","15719.05","Fc","18617.61","Fc","17418.12","Fc","17601.64","Fc","16408.66","Fc","17574.18","Fc","17314.47","Fc"
"231","United States of America","71","Rye","5510","Production","tonnes","694000.00","","1034000.00","","741000.00","","825000.00","","846031.00","","705919.00","","608329.00","","583486.00","","767212.00","","935773.00","","1250313.00","","717731.00","","626820.00","","444670.00","","404486.00","","378246.00","","420209.00","","611280.00","","555950.00","","405350.00","","461970.00","","495300.00","","686000.00","","823000.00","","518200.00","","485200.00","","495980.00","","373100.00","","346650.00","","258500.00","","247250.00","","290600.00","","262600.00","","288100.00","","255640.00","","229020.00","","206560.00","","308900.00","","280400.00","","213013.00","","175165.00","","164802.00","","219312.00","","209685.00","","191447.00","","182709.00","","160306.00","","202675.00","","177630.00","","188760.00","","160690.00","","176378.00","","194793.00",""
